date,city,tmax_f,tmin_f,energy_mwh
2025-04-10,New York,33.9,32.8,384566
2025-04-10,New York,33.9,32.8,340920
2025-04-10,New York,33.9,32.8,339916
2025-04-10,New York,33.9,32.8,339783
2025-04-10,New York,33.9,32.8,340235
2025-04-10,New York,33.9,32.8,340920
2025-04-10,New York,33.9,32.8,-49933
2025-04-10,New York,33.9,32.8,-51627
2025-04-10,New York,33.9,32.8,-52100
2025-04-10,New York,33.9,32.8,-50983
2025-04-10,New York,33.9,32.8,-49933
2025-04-10,Phoenix,38.8,35.6,93534
2025-04-10,Phoenix,38.8,35.6,93055
2025-04-10,Phoenix,38.8,35.6,92601
2025-04-10,Phoenix,38.8,35.6,93399
2025-04-10,Phoenix,38.8,35.6,93534
2025-04-10,Phoenix,38.8,35.6,89873
2025-04-10,Phoenix,38.8,35.6,89600
2025-04-10,Phoenix,38.8,35.6,89426
2025-04-10,Phoenix,38.8,35.6,89742
2025-04-10,Phoenix,38.8,35.6,89873
2025-04-10,Phoenix,38.8,35.6,54165
2025-04-10,Phoenix,38.8,35.6,54049
2025-04-10,Phoenix,38.8,35.6,53947
2025-04-10,Phoenix,38.8,35.6,54165
2025-04-10,Phoenix,38.8,35.6,54165
2025-04-10,Phoenix,38.8,35.6,-39369
2025-04-10,Phoenix,38.8,35.6,-39006
2025-04-10,Phoenix,38.8,35.6,-38654
2025-04-10,Phoenix,38.8,35.6,-39234
2025-04-10,Phoenix,38.8,35.6,-39369
2025-04-10,Seattle,34.7,33.4,24347
2025-04-10,Seattle,34.7,33.4,24269
2025-04-10,Seattle,34.7,33.4,24248
2025-04-10,Seattle,34.7,33.4,24310
2025-04-10,Seattle,34.7,33.4,24347
2025-04-10,Seattle,34.7,33.4,24151
2025-04-10,Seattle,34.7,33.4,24119
2025-04-10,Seattle,34.7,33.4,24108
2025-04-10,Seattle,34.7,33.4,24127
2025-04-10,Seattle,34.7,33.4,24151
2025-04-10,Seattle,34.7,33.4,18347
2025-04-10,Seattle,34.7,33.4,18609
2025-04-10,Seattle,34.7,33.4,18634
2025-04-10,Seattle,34.7,33.4,18476
2025-04-10,Seattle,34.7,33.4,18347
2025-04-10,Seattle,34.7,33.4,-6000
2025-04-10,Seattle,34.7,33.4,-5660
2025-04-10,Seattle,34.7,33.4,-5614
2025-04-10,Seattle,34.7,33.4,-5834
2025-04-10,Seattle,34.7,33.4,-6000
2025-04-11,Chicago,34.0,32.1,2143687
2025-04-11,Chicago,34.0,32.1,2142866
2025-04-11,Chicago,34.0,32.1,2142915
2025-04-11,Chicago,34.0,32.1,2143381
2025-04-11,Chicago,34.0,32.1,2143687
2025-04-11,Chicago,34.0,32.1,2078012
2025-04-11,Chicago,34.0,32.1,2077187
2025-04-11,Chicago,34.0,32.1,2076346
2025-04-11,Chicago,34.0,32.1,2077769
2025-04-11,Chicago,34.0,32.1,2078012
2025-04-11,Chicago,34.0,32.1,2143588
2025-04-11,Chicago,34.0,32.1,2144665
2025-04-11,Chicago,34.0,32.1,2144251
2025-04-11,Chicago,34.0,32.1,2144387
2025-04-11,Chicago,34.0,32.1,2143588
2025-04-11,Chicago,34.0,32.1,-99
2025-04-11,Chicago,34.0,32.1,1798
2025-04-11,Chicago,34.0,32.1,1335
2025-04-11,Chicago,34.0,32.1,1006
2025-04-11,Chicago,34.0,32.1,-99
2025-04-11,Houston,37.6,34.9,1190729
2025-04-11,Houston,37.6,34.9,1190306
2025-04-11,Houston,37.6,34.9,1190342
2025-04-11,Houston,37.6,34.9,1190623
2025-04-11,Houston,37.6,34.9,1190729
2025-04-11,Houston,37.6,34.9,1192654
2025-04-11,Houston,37.6,34.9,1193446
2025-04-11,Houston,37.6,34.9,1194256
2025-04-11,Houston,37.6,34.9,1193057
2025-04-11,Houston,37.6,34.9,1192654
2025-04-11,Houston,37.6,34.9,1191657
2025-04-11,Houston,37.6,34.9,1191500
2025-04-11,Houston,37.6,34.9,1191475
2025-04-11,Houston,37.6,34.9,1191633
2025-04-11,Houston,37.6,34.9,1191657
2025-04-11,Houston,37.6,34.9,928
2025-04-11,Houston,37.6,34.9,1194
2025-04-11,Houston,37.6,34.9,1133
2025-04-11,Houston,37.6,34.9,1010
2025-04-11,Houston,37.6,34.9,928
2025-04-11,New York,33.4,32.8,392043
2025-04-11,New York,33.4,32.8,391881
2025-04-11,New York,33.4,32.8,391914
2025-04-11,New York,33.4,32.8,391944
2025-04-11,New York,33.4,32.8,392043
2025-04-11,New York,33.4,32.8,378646
2025-04-11,New York,33.4,32.8,379131
2025-04-11,New York,33.4,32.8,379390
2025-04-11,New York,33.4,32.8,378893
2025-04-11,New York,33.4,32.8,378646
2025-04-11,New York,33.4,32.8,341290
2025-04-11,New York,33.4,32.8,343512
2025-04-11,New York,33.4,32.8,344693
2025-04-11,New York,33.4,32.8,342480
2025-04-11,New York,33.4,32.8,341290
2025-04-11,New York,33.4,32.8,-50753
2025-04-11,New York,33.4,32.8,-48369
2025-04-11,New York,33.4,32.8,-47221
2025-04-11,New York,33.4,32.8,-49464
2025-04-11,New York,33.4,32.8,-50753
2025-04-11,Phoenix,39.1,35.7,94095
2025-04-11,Phoenix,39.1,35.7,94318
2025-04-11,Phoenix,39.1,35.7,94688
2025-04-11,Phoenix,39.1,35.7,94172
2025-04-11,Phoenix,39.1,35.7,94095
2025-04-11,Phoenix,39.1,35.7,94030
2025-04-11,Phoenix,39.1,35.7,93674
2025-04-11,Phoenix,39.1,35.7,93528
2025-04-11,Phoenix,39.1,35.7,93845
2025-04-11,Phoenix,39.1,35.7,94030
2025-04-11,Phoenix,39.1,35.7,52819
2025-04-11,Phoenix,39.1,35.7,53204
2025-04-11,Phoenix,39.1,35.7,53464
2025-04-11,Phoenix,39.1,35.7,52939
2025-04-11,Phoenix,39.1,35.7,52819
2025-04-11,Phoenix,39.1,35.7,-41276
2025-04-11,Phoenix,39.1,35.7,-41114
2025-04-11,Phoenix,39.1,35.7,-41224
2025-04-11,Phoenix,39.1,35.7,-41233
2025-04-11,Phoenix,39.1,35.7,-41276
2025-04-11,Seattle,34.3,33.0,25404
2025-04-11,Seattle,34.3,33.0,25314
2025-04-11,Seattle,34.3,33.0,25287
2025-04-11,Seattle,34.3,33.0,25351
2025-04-11,Seattle,34.3,33.0,25404
2025-04-11,Seattle,34.3,33.0,24642
2025-04-11,Seattle,34.3,33.0,24620
2025-04-11,Seattle,34.3,33.0,24635
2025-04-11,Seattle,34.3,33.0,24628
2025-04-11,Seattle,34.3,33.0,24642
2025-04-11,Seattle,34.3,33.0,15563
2025-04-11,Seattle,34.3,33.0,15433
2025-04-11,Seattle,34.3,33.0,15413
2025-04-11,Seattle,34.3,33.0,15594
2025-04-11,Seattle,34.3,33.0,15563
2025-04-11,Seattle,34.3,33.0,-9841
2025-04-11,Seattle,34.3,33.0,-9881
2025-04-11,Seattle,34.3,33.0,-9874
2025-04-11,Seattle,34.3,33.0,-9757
2025-04-11,Seattle,34.3,33.0,-9841
2025-04-12,Chicago,35.0,32.4,2008125
2025-04-12,Chicago,35.0,32.4,2015334
2025-04-12,Chicago,35.0,32.4,2018611
2025-04-12,Chicago,35.0,32.4,2011674
2025-04-12,Chicago,35.0,32.4,2008125
2025-04-12,Chicago,35.0,32.4,1957423
2025-04-12,Chicago,35.0,32.4,1962857
2025-04-12,Chicago,35.0,32.4,1965936
2025-04-12,Chicago,35.0,32.4,1960048
2025-04-12,Chicago,35.0,32.4,1957423
2025-04-12,Chicago,35.0,32.4,1995173
2025-04-12,Chicago,35.0,32.4,2000746
2025-04-12,Chicago,35.0,32.4,2004302
2025-04-12,Chicago,35.0,32.4,1997515
2025-04-12,Chicago,35.0,32.4,1995173
2025-04-12,Chicago,35.0,32.4,-12950
2025-04-12,Chicago,35.0,32.4,-14586
2025-04-12,Chicago,35.0,32.4,-14307
2025-04-12,Chicago,35.0,32.4,-14157
2025-04-12,Chicago,35.0,32.4,-12950
2025-04-12,Houston,37.4,34.3,1168415
2025-04-12,Houston,37.4,34.3,1166309
2025-04-12,Houston,37.4,34.3,1165595
2025-04-12,Houston,37.4,34.3,1167186
2025-04-12,Houston,37.4,34.3,1168415
2025-04-12,Houston,37.4,34.3,1158772
2025-04-12,Houston,37.4,34.3,1153126
2025-04-12,Houston,37.4,34.3,1153194
2025-04-12,Houston,37.4,34.3,1155680
2025-04-12,Houston,37.4,34.3,1158772
2025-04-12,Houston,37.4,34.3,1168492
2025-04-12,Houston,37.4,34.3,1165982
2025-04-12,Houston,37.4,34.3,1165168
2025-04-12,Houston,37.4,34.3,1167081
2025-04-12,Houston,37.4,34.3,1168492
2025-04-12,Houston,37.4,34.3,83
2025-04-12,Houston,37.4,34.3,-321
2025-04-12,Houston,37.4,34.3,-420
2025-04-12,Houston,37.4,34.3,-99
2025-04-12,Houston,37.4,34.3,83
2025-04-12,New York,32.8,32.4,381141
2025-04-12,New York,32.8,32.4,381244
2025-04-12,New York,32.8,32.4,381150
2025-04-12,New York,32.8,32.4,381226
2025-04-12,New York,32.8,32.4,381141
2025-04-12,New York,32.8,32.4,359031
2025-04-12,New York,32.8,32.4,358675
2025-04-12,New York,32.8,32.4,358453
2025-04-12,New York,32.8,32.4,358872
2025-04-12,New York,32.8,32.4,359031
2025-04-12,New York,32.8,32.4,313656
2025-04-12,New York,32.8,32.4,313205
2025-04-12,New York,32.8,32.4,312541
2025-04-12,New York,32.8,32.4,313553
2025-04-12,New York,32.8,32.4,313656
2025-04-12,New York,32.8,32.4,-67485
2025-04-12,New York,32.8,32.4,-68039
2025-04-12,New York,32.8,32.4,-68609
2025-04-12,New York,32.8,32.4,-67673
2025-04-12,New York,32.8,32.4,-67485
2025-04-12,Phoenix,38.7,35.6,90705
2025-04-12,Phoenix,38.7,35.6,90890
2025-04-12,Phoenix,38.7,35.6,91085
2025-04-12,Phoenix,38.7,35.6,90723
2025-04-12,Phoenix,38.7,35.6,90705
2025-04-12,Phoenix,38.7,35.6,90882
2025-04-12,Phoenix,38.7,35.6,90950
2025-04-12,Phoenix,38.7,35.6,90918
2025-04-12,Phoenix,38.7,35.6,90990
2025-04-12,Phoenix,38.7,35.6,90882
2025-04-12,Phoenix,38.7,35.6,51830
2025-04-12,Phoenix,38.7,35.6,51608
2025-04-12,Phoenix,38.7,35.6,51275
2025-04-12,Phoenix,38.7,35.6,51725
2025-04-12,Phoenix,38.7,35.6,51830
2025-04-12,Phoenix,38.7,35.6,-38875
2025-04-12,Phoenix,38.7,35.6,-39282
2025-04-12,Phoenix,38.7,35.6,-39810
2025-04-12,Phoenix,38.7,35.6,-38998
2025-04-12,Phoenix,38.7,35.6,-38875
2025-04-12,Seattle,34.3,32.9,24347
2025-04-12,Seattle,34.3,32.9,24365
2025-04-12,Seattle,34.3,32.9,24389
2025-04-12,Seattle,34.3,32.9,24345
2025-04-12,Seattle,34.3,32.9,24347
2025-04-12,Seattle,34.3,32.9,23908
2025-04-12,Seattle,34.3,32.9,23866
2025-04-12,Seattle,34.3,32.9,23850
2025-04-12,Seattle,34.3,32.9,23887
2025-04-12,Seattle,34.3,32.9,23908
2025-04-12,Seattle,34.3,32.9,16085
2025-04-12,Seattle,34.3,32.9,15661
2025-04-12,Seattle,34.3,32.9,15659
2025-04-12,Seattle,34.3,32.9,15790
2025-04-12,Seattle,34.3,32.9,16085
2025-04-12,Seattle,34.3,32.9,-8262
2025-04-12,Seattle,34.3,32.9,-8704
2025-04-12,Seattle,34.3,32.9,-8730
2025-04-12,Seattle,34.3,32.9,-8555
2025-04-12,Seattle,34.3,32.9,-8262
2025-04-13,Chicago,35.2,34.0,1886871
2025-04-13,Chicago,35.2,34.0,1892240
2025-04-13,Chicago,35.2,34.0,1895585
2025-04-13,Chicago,35.2,34.0,1889490
2025-04-13,Chicago,35.2,34.0,1886871
2025-04-13,Chicago,35.2,34.0,1867632
2025-04-13,Chicago,35.2,34.0,1874616
2025-04-13,Chicago,35.2,34.0,1878679
2025-04-13,Chicago,35.2,34.0,1870865
2025-04-13,Chicago,35.2,34.0,1867632
2025-04-13,Chicago,35.2,34.0,1918696
2025-04-13,Chicago,35.2,34.0,1925020
2025-04-13,Chicago,35.2,34.0,1928799
2025-04-13,Chicago,35.2,34.0,1921818
2025-04-13,Chicago,35.2,34.0,1918696
2025-04-13,Chicago,35.2,34.0,31826
2025-04-13,Chicago,35.2,34.0,32780
2025-04-13,Chicago,35.2,34.0,33213
2025-04-13,Chicago,35.2,34.0,32329
2025-04-13,Chicago,35.2,34.0,31826
2025-04-13,Houston,37.6,35.5,1221823
2025-04-13,Houston,37.6,35.5,1219633
2025-04-13,Houston,37.6,35.5,1217949
2025-04-13,Houston,37.6,35.5,1220876
2025-04-13,Houston,37.6,35.5,1221823
2025-04-13,Houston,37.6,35.5,1249694
2025-04-13,Houston,37.6,35.5,1250756
2025-04-13,Houston,37.6,35.5,1247010
2025-04-13,Houston,37.6,35.5,1250476
2025-04-13,Houston,37.6,35.5,1249694
2025-04-13,Houston,37.6,35.5,1224746
2025-04-13,Houston,37.6,35.5,1222446
2025-04-13,Houston,37.6,35.5,1220789
2025-04-13,Houston,37.6,35.5,1223719
2025-04-13,Houston,37.6,35.5,1224746
2025-04-13,Houston,37.6,35.5,2923
2025-04-13,Houston,37.6,35.5,2813
2025-04-13,Houston,37.6,35.5,2839
2025-04-13,Houston,37.6,35.5,2843
2025-04-13,Houston,37.6,35.5,2923
2025-04-13,New York,34.6,32.7,339094
2025-04-13,New York,34.6,32.7,340668
2025-04-13,New York,34.6,32.7,341598
2025-04-13,New York,34.6,32.7,339833
2025-04-13,New York,34.6,32.7,339094
2025-04-13,New York,34.6,32.7,338495
2025-04-13,New York,34.6,32.7,339745
2025-04-13,New York,34.6,32.7,340512
2025-04-13,New York,34.6,32.7,339059
2025-04-13,New York,34.6,32.7,338495
2025-04-13,New York,34.6,32.7,289152
2025-04-13,New York,34.6,32.7,291210
2025-04-13,New York,34.6,32.7,292365
2025-04-13,New York,34.6,32.7,290001
2025-04-13,New York,34.6,32.7,289152
2025-04-13,New York,34.6,32.7,-49942
2025-04-13,New York,34.6,32.7,-49458
2025-04-13,New York,34.6,32.7,-49233
2025-04-13,New York,34.6,32.7,-49832
2025-04-13,New York,34.6,32.7,-49942
2025-04-13,Phoenix,38.2,35.7,86606
2025-04-13,Phoenix,38.2,35.7,86871
2025-04-13,Phoenix,38.2,35.7,86985
2025-04-13,Phoenix,38.2,35.7,86772
2025-04-13,Phoenix,38.2,35.7,86606
2025-04-13,Phoenix,38.2,35.7,87400
2025-04-13,Phoenix,38.2,35.7,87487
2025-04-13,Phoenix,38.2,35.7,87622
2025-04-13,Phoenix,38.2,35.7,87422
2025-04-13,Phoenix,38.2,35.7,87400
2025-04-13,Phoenix,38.2,35.7,47122
2025-04-13,Phoenix,38.2,35.7,47610
2025-04-13,Phoenix,38.2,35.7,48346
2025-04-13,Phoenix,38.2,35.7,47319
2025-04-13,Phoenix,38.2,35.7,47122
2025-04-13,Phoenix,38.2,35.7,-39484
2025-04-13,Phoenix,38.2,35.7,-39261
2025-04-13,Phoenix,38.2,35.7,-38639
2025-04-13,Phoenix,38.2,35.7,-39453
2025-04-13,Phoenix,38.2,35.7,-39484
2025-04-13,Seattle,34.9,32.5,24076
2025-04-13,Seattle,34.9,32.5,24118
2025-04-13,Seattle,34.9,32.5,24111
2025-04-13,Seattle,34.9,32.5,24108
2025-04-13,Seattle,34.9,32.5,24076
2025-04-13,Seattle,34.9,32.5,23325
2025-04-13,Seattle,34.9,32.5,23407
2025-04-13,Seattle,34.9,32.5,23414
2025-04-13,Seattle,34.9,32.5,23373
2025-04-13,Seattle,34.9,32.5,23325
2025-04-13,Seattle,34.9,32.5,16822
2025-04-13,Seattle,34.9,32.5,16964
2025-04-13,Seattle,34.9,32.5,16839
2025-04-13,Seattle,34.9,32.5,16858
2025-04-13,Seattle,34.9,32.5,16822
2025-04-13,Seattle,34.9,32.5,-7254
2025-04-13,Seattle,34.9,32.5,-7154
2025-04-13,Seattle,34.9,32.5,-7272
2025-04-13,Seattle,34.9,32.5,-7250
2025-04-13,Seattle,34.9,32.5,-7254
2025-04-14,Chicago,35.2,33.6,1973686
2025-04-14,Chicago,35.2,33.6,1976451
2025-04-14,Chicago,35.2,33.6,1977394
2025-04-14,Chicago,35.2,33.6,1975338
2025-04-14,Chicago,35.2,33.6,1973686
2025-04-14,Chicago,35.2,33.6,1955837
2025-04-14,Chicago,35.2,33.6,1959353
2025-04-14,Chicago,35.2,33.6,1960218
2025-04-14,Chicago,35.2,33.6,1957894
2025-04-14,Chicago,35.2,33.6,1955837
2025-04-14,Chicago,35.2,33.6,1998750
2025-04-14,Chicago,35.2,33.6,1999341
2025-04-14,Chicago,35.2,33.6,1998585
2025-04-14,Chicago,35.2,33.6,1999498
2025-04-14,Chicago,35.2,33.6,1998750
2025-04-14,Chicago,35.2,33.6,25062
2025-04-14,Chicago,35.2,33.6,22889
2025-04-14,Chicago,35.2,33.6,21191
2025-04-14,Chicago,35.2,33.6,24158
2025-04-14,Chicago,35.2,33.6,25062
2025-04-14,Houston,37.5,35.8,1271438
2025-04-14,Houston,37.5,35.8,1272661
2025-04-14,Houston,37.5,35.8,1272858
2025-04-14,Houston,37.5,35.8,1272049
2025-04-14,Houston,37.5,35.8,1271438
2025-04-14,Houston,37.5,35.8,1278750
2025-04-14,Houston,37.5,35.8,1279355
2025-04-14,Houston,37.5,35.8,1280633
2025-04-14,Houston,37.5,35.8,1279166
2025-04-14,Houston,37.5,35.8,1278750
2025-04-14,Houston,37.5,35.8,1271798
2025-04-14,Houston,37.5,35.8,1273295
2025-04-14,Houston,37.5,35.8,1273610
2025-04-14,Houston,37.5,35.8,1272593
2025-04-14,Houston,37.5,35.8,1271798
2025-04-14,Houston,37.5,35.8,371
2025-04-14,Houston,37.5,35.8,643
2025-04-14,Houston,37.5,35.8,761
2025-04-14,Houston,37.5,35.8,554
2025-04-14,Houston,37.5,35.8,371
2025-04-14,New York,35.4,33.6,352605
2025-04-14,New York,35.4,33.6,353278
2025-04-14,New York,35.4,33.6,353510
2025-04-14,New York,35.4,33.6,352970
2025-04-14,New York,35.4,33.6,352605
2025-04-14,New York,35.4,33.6,352672
2025-04-14,New York,35.4,33.6,353258
2025-04-14,New York,35.4,33.6,353449
2025-04-14,New York,35.4,33.6,352994
2025-04-14,New York,35.4,33.6,352672
2025-04-14,New York,35.4,33.6,304962
2025-04-14,New York,35.4,33.6,303274
2025-04-14,New York,35.4,33.6,302262
2025-04-14,New York,35.4,33.6,304168
2025-04-14,New York,35.4,33.6,304962
2025-04-14,New York,35.4,33.6,-47643
2025-04-14,New York,35.4,33.6,-50004
2025-04-14,New York,35.4,33.6,-51248
2025-04-14,New York,35.4,33.6,-48802
2025-04-14,New York,35.4,33.6,-47643
2025-04-14,Phoenix,38.1,35.7,91614
2025-04-14,Phoenix,38.1,35.7,91456
2025-04-14,Phoenix,38.1,35.7,91225
2025-04-14,Phoenix,38.1,35.7,91529
2025-04-14,Phoenix,38.1,35.7,91614
2025-04-14,Phoenix,38.1,35.7,90981
2025-04-14,Phoenix,38.1,35.7,91053
2025-04-14,Phoenix,38.1,35.7,91066
2025-04-14,Phoenix,38.1,35.7,90952
2025-04-14,Phoenix,38.1,35.7,90981
2025-04-14,Phoenix,38.1,35.7,44003
2025-04-14,Phoenix,38.1,35.7,43821
2025-04-14,Phoenix,38.1,35.7,43776
2025-04-14,Phoenix,38.1,35.7,43936
2025-04-14,Phoenix,38.1,35.7,44003
2025-04-14,Phoenix,38.1,35.7,-47611
2025-04-14,Phoenix,38.1,35.7,-47635
2025-04-14,Phoenix,38.1,35.7,-47449
2025-04-14,Phoenix,38.1,35.7,-47593
2025-04-14,Phoenix,38.1,35.7,-47611
2025-04-14,Seattle,35.5,33.1,24877
2025-04-14,Seattle,35.5,33.1,24934
2025-04-14,Seattle,35.5,33.1,24949
2025-04-14,Seattle,35.5,33.1,24913
2025-04-14,Seattle,35.5,33.1,24877
2025-04-14,Seattle,35.5,33.1,24838
2025-04-14,Seattle,35.5,33.1,24847
2025-04-14,Seattle,35.5,33.1,24845
2025-04-14,Seattle,35.5,33.1,24844
2025-04-14,Seattle,35.5,33.1,24838
2025-04-14,Seattle,35.5,33.1,16586
2025-04-14,Seattle,35.5,33.1,17088
2025-04-14,Seattle,35.5,33.1,17405
2025-04-14,Seattle,35.5,33.1,16830
2025-04-14,Seattle,35.5,33.1,16586
2025-04-14,Seattle,35.5,33.1,-8291
2025-04-14,Seattle,35.5,33.1,-7846
2025-04-14,Seattle,35.5,33.1,-7544
2025-04-14,Seattle,35.5,33.1,-8083
2025-04-14,Seattle,35.5,33.1,-8291
2025-04-15,Chicago,34.4,32.6,1979987
2025-04-15,Chicago,34.4,32.6,1971985
2025-04-15,Chicago,34.4,32.6,1969038
2025-04-15,Chicago,34.4,32.6,1975621
2025-04-15,Chicago,34.4,32.6,1979987
2025-04-15,Chicago,34.4,32.6,1970910
2025-04-15,Chicago,34.4,32.6,1963156
2025-04-15,Chicago,34.4,32.6,1960075
2025-04-15,Chicago,34.4,32.6,1966802
2025-04-15,Chicago,34.4,32.6,1970910
2025-04-15,Chicago,34.4,32.6,1983533
2025-04-15,Chicago,34.4,32.6,1978488
2025-04-15,Chicago,34.4,32.6,1976730
2025-04-15,Chicago,34.4,32.6,1981024
2025-04-15,Chicago,34.4,32.6,1983533
2025-04-15,Chicago,34.4,32.6,3547
2025-04-15,Chicago,34.4,32.6,6503
2025-04-15,Chicago,34.4,32.6,7692
2025-04-15,Chicago,34.4,32.6,5403
2025-04-15,Chicago,34.4,32.6,3547
2025-04-15,Houston,37.1,35.0,1174237
2025-04-15,Houston,37.1,35.0,1178319
2025-04-15,Houston,37.1,35.0,1181414
2025-04-15,Houston,37.1,35.0,1175929
2025-04-15,Houston,37.1,35.0,1174237
2025-04-15,Houston,37.1,35.0,1205173
2025-04-15,Houston,37.1,35.0,1207414
2025-04-15,Houston,37.1,35.0,1209286
2025-04-15,Houston,37.1,35.0,1206068
2025-04-15,Houston,37.1,35.0,1205173
2025-04-15,Houston,37.1,35.0,1174329
2025-04-15,Houston,37.1,35.0,1178788
2025-04-15,Houston,37.1,35.0,1182033
2025-04-15,Houston,37.1,35.0,1176223
2025-04-15,Houston,37.1,35.0,1174329
2025-04-15,Houston,37.1,35.0,93
2025-04-15,Houston,37.1,35.0,471
2025-04-15,Houston,37.1,35.0,622
2025-04-15,Houston,37.1,35.0,295
2025-04-15,Houston,37.1,35.0,93
2025-04-15,New York,35.7,33.6,359103
2025-04-15,New York,35.7,33.6,358038
2025-04-15,New York,35.7,33.6,357518
2025-04-15,New York,35.7,33.6,358562
2025-04-15,New York,35.7,33.6,359103
2025-04-15,New York,35.7,33.6,354803
2025-04-15,New York,35.7,33.6,354232
2025-04-15,New York,35.7,33.6,354041
2025-04-15,New York,35.7,33.6,354498
2025-04-15,New York,35.7,33.6,354803
2025-04-15,New York,35.7,33.6,332484
2025-04-15,New York,35.7,33.6,330403
2025-04-15,New York,35.7,33.6,329784
2025-04-15,New York,35.7,33.6,331330
2025-04-15,New York,35.7,33.6,332484
2025-04-15,New York,35.7,33.6,-26619
2025-04-15,New York,35.7,33.6,-27635
2025-04-15,New York,35.7,33.6,-27734
2025-04-15,New York,35.7,33.6,-27232
2025-04-15,New York,35.7,33.6,-26619
2025-04-15,Phoenix,38.2,35.5,93311
2025-04-15,Phoenix,38.2,35.5,92719
2025-04-15,Phoenix,38.2,35.5,92218
2025-04-15,Phoenix,38.2,35.5,93053
2025-04-15,Phoenix,38.2,35.5,93311
2025-04-15,Phoenix,38.2,35.5,89373
2025-04-15,Phoenix,38.2,35.5,89600
2025-04-15,Phoenix,38.2,35.5,89715
2025-04-15,Phoenix,38.2,35.5,89479
2025-04-15,Phoenix,38.2,35.5,89373
2025-04-15,Phoenix,38.2,35.5,52433
2025-04-15,Phoenix,38.2,35.5,52257
2025-04-15,Phoenix,38.2,35.5,51942
2025-04-15,Phoenix,38.2,35.5,52369
2025-04-15,Phoenix,38.2,35.5,52433
2025-04-15,Phoenix,38.2,35.5,-40878
2025-04-15,Phoenix,38.2,35.5,-40462
2025-04-15,Phoenix,38.2,35.5,-40276
2025-04-15,Phoenix,38.2,35.5,-40684
2025-04-15,Phoenix,38.2,35.5,-40878
2025-04-15,Seattle,35.4,33.4,24264
2025-04-15,Seattle,35.4,33.4,24275
2025-04-15,Seattle,35.4,33.4,24292
2025-04-15,Seattle,35.4,33.4,24264
2025-04-15,Seattle,35.4,33.4,24264
2025-04-15,Seattle,35.4,33.4,23806
2025-04-15,Seattle,35.4,33.4,23859
2025-04-15,Seattle,35.4,33.4,23888
2025-04-15,Seattle,35.4,33.4,23832
2025-04-15,Seattle,35.4,33.4,23806
2025-04-15,Seattle,35.4,33.4,16969
2025-04-15,Seattle,35.4,33.4,16977
2025-04-15,Seattle,35.4,33.4,17007
2025-04-15,Seattle,35.4,33.4,16987
2025-04-15,Seattle,35.4,33.4,16969
2025-04-15,Seattle,35.4,33.4,-7295
2025-04-15,Seattle,35.4,33.4,-7298
2025-04-15,Seattle,35.4,33.4,-7285
2025-04-15,Seattle,35.4,33.4,-7277
2025-04-15,Seattle,35.4,33.4,-7295
2025-04-16,Chicago,33.9,32.3,2017088
